A_in_deg_centrality,B_in_deg_centrality,A_out_deg_centrality,B_out_deg_centrality,A_eigen_centrality,B_eigen_centrality,A_between_centrality,B_between_centrality,A_constraint_centrality,B_constraint_centrality,A_effective_net_size,B_effective_net_size,A_hubs_centrality,B_hubs_centrality,A_author_centrality,B_author_centrality,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3,class
0.04609218436873747,0.044088176352705406,0.03406813627254509,0.04008016032064128,0.07334077089019511,0.0770149745378665,0.0012159051643459173,0.0012183219493596433,0.03406813627254509,0.04008016032064128,36.6125,34.297619047619044,0.0,0.005425451917870358,0.00799457835024199,0.0041630694127244815,4321482,259,32741,7068.5940808,3773.24875881,2.10199402263,0.339522140564,10.2165316735,25313,11.3032806138,1404.1953492,224146,272,6190,56.7252801893,11.8540570388,0.100503358535,0.100503358535,5.7829787543,211,54.9252336449,7211.6635514,0
0.04609218436873747,0.028056112224448895,0.03406813627254509,0.03406813627254509,0.07334077089019511,0.05235477353984144,0.0012159051643459173,0.001297279265578565,0.03406813627254509,0.03406813627254509,36.6125,26.16129032258064,0.0,0.0024897016625040737,0.00799457835024199,0.0030088694112924887,2088,419,148,4.25083325871,0.100503358535,0.100503358535,0.100503358535,0.100503358535,18,9.0,254.722222222,4511,4962,163,4.73717644628,1.23093918209,1.41410172158,0.36479296426,2.45605513484,17,20.4444444444,937.388888889,1
0.04609218436873747,0.03607214428857715,0.03406813627254509,0.04008016032064128,0.07334077089019511,0.05863056100433589,0.0012159051643459173,0.0013815400199448122,0.03406813627254509,0.04008016032064128,36.6125,32.368421052631575,0.0,0.0076601865901678124,0.00799457835024199,0.002184033139992463,48711,22845,932,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,229,80.3433476395,4431.68240343,750,997,29,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936,11,192.363636364,3855.72727273,1
0.04609218436873747,0.04609218436873747,0.03406813627254509,0.052104208416833664,0.07334077089019511,0.07306883080334126,0.0012159051643459173,0.002348150765321447,0.03406813627254509,0.052104208416833664,36.6125,42.59183673469387,0.0,0.007477735242833255,0.00799457835024199,0.0030091316802391887,4760,425,96,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535,22,3.0,277.590909091,3166413,276,603,1253.34542879,980.12092647,12.9634252305,2.38001807762,100.537796661,4801,7.9061738424,1694.6988221,0
0.03406813627254509,0.03607214428857715,0.04008016032064128,0.03406813627254509,0.05309103035779271,0.055776079587901185,0.0010590200336648157,0.00130111312611755,0.04008016032064128,0.03406813627254509,30.608108108108105,30.7,0.0023033132245921717,0.0011323164394890822,0.006180831963999018,0.003065686302048072,15385,673,747,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.50397747795,202,152.495098039,3286.61764706,224146,272,6190,56.7252801893,11.8540570388,0.100503358535,0.100503358535,5.7829787543,211,54.9252336449,7211.6635514,0
0.03406813627254509,0.04008016032064128,0.04008016032064128,0.04609218436873747,0.05309103035779271,0.06263599964434562,0.0010590200336648157,0.0015433419887905526,0.04008016032064128,0.04609218436873747,30.608108108108105,37.67441860465116,0.0023033132245921717,0.007233082914568783,0.006180831963999018,0.003259851079978919,265258,209,551,631.915946309,457.648549848,5.46098548773,0.100503358535,7.49812649824,2603,3.8263138278,506.692135669,219,148,8,0.758307370817,0.100503358535,0.100503358535,0.100503358535,0.100503358535,3,205.0,3922.66666667,1
0.03406813627254509,0.04208416833667334,0.04008016032064128,0.038076152304609215,0.05309103035779271,0.0688558720361075,0.0010590200336648157,0.0012892534052667197,0.04008016032064128,0.038076152304609215,30.608108108108105,32.01249999999999,0.0023033132245921717,0.007089421515259199,0.006180831963999018,0.0020734723832656924,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.85822627025,6.48408594887,5210,13.5984877127,1336.21361059,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.100503358535,8.46420673503,758,120.195058518,4332.48504551,1
0.03406813627254509,0.05611222444889779,0.04008016032064128,0.03607214428857715,0.05309103035779271,0.09233920703576483,0.0010590200336648157,0.0030578982814725496,0.04008016032064128,0.03607214428857715,30.608108108108105,38.8695652173913,0.0023033132245921717,0.0044633169501090844,0.006180831963999018,0.0032941623722202327,352126,499,4428,476.925046137,201.19920615,6.7102808036,0.100503358535,7.97454850173,1881,54.1995809324,4991.58983761,35420121,136440,243073,33169.806819,6627.82220971,0.100503358535,0.100503358535,0.100503358535,54819,17.6760845853,2006.1760494,0
0.03406813627254509,0.06012024048096192,0.04008016032064128,0.05410821643286573,0.05309103035779271,0.10441863816795902,0.0010590200336648157,0.00269934618634134,0.04008016032064128,0.05410821643286573,30.608108108108105,46.82456140350877,0.0023033132245921717,0.0061148265138713225,0.006180831963999018,0.004061910516629959,4947410,112,26319,1774.21392717,830.899475371,0.100503358535,0.100503358535,0.100503358535,7321,26.5441936361,3068.02243677,85138,67047,5103,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542,568,205.883275261,9580.39547038,1
0.03406813627254509,0.044088176352705406,0.04008016032064128,0.04208416833667334,0.05309103035779271,0.07021395764721855,0.0010590200336648157,0.0013509148934810733,0.04008016032064128,0.04208416833667334,30.608108108108105,37.53488372093024,0.0023033132245921717,0.00824898341195634,0.006180831963999018,0.004615424819907343,356712,2070,2804,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,92,258.255319149,8133.0,871652,140,13838,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,562,135.158450704,5187.5,1
0.03406813627254509,0.04008016032064128,0.04008016032064128,0.038076152304609215,0.05309103035779271,0.0613156958821527,0.0010590200336648157,0.0011629249067980844,0.04008016032064128,0.038076152304609215,30.608108108108105,32.56410256410256,0.0023033132245921717,0.005863132416343927,0.006180831963999018,0.0020408543603130033,127,36,2,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.34437519001,0,0.0,0.0,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352,0
0.03406813627254509,0.038076152304609215,0.04008016032064128,0.04008016032064128,0.05309103035779271,0.06122199148890155,0.0010590200336648157,0.0011085933574001305,0.04008016032064128,0.04008016032064128,30.608108108108105,32.12820512820512,0.0023033132245921717,0.005318574992993918,0.006180831963999018,0.004413658192370081,26821,24787,144,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,12,121.642857143,15764.2142857,96531,87,363,81.5617342573,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407,0
0.03406813627254509,0.03206412825651302,0.04008016032064128,0.03607214428857715,0.05309103035779271,0.05185335321487448,0.0010590200336648157,0.0013802458844850405,0.04008016032064128,0.03607214428857715,30.608108108108105,30.470588235294105,0.0023033132245921717,0.005828763386593524,0.006180831963999018,0.0015617316861765568,41367,71,717,32.5496527385,16.5278458647,4.59073046229,1.58736518389,10.8323755103,122,14.9918699187,2044.91056911,322682,37601,22232,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828,696,234.338068182,7168.46448864,0
0.03406813627254509,0.04609218436873747,0.04008016032064128,0.03206412825651302,0.05309103035779271,0.07693573067715069,0.0010590200336648157,0.001488654441290913,0.04008016032064128,0.03206412825651302,30.608108108108105,35.66666666666666,0.0023033132245921717,0.004934096672593452,0.006180831963999018,0.0025755346822308534,2774790,20342,15836,5088.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,18549,4.78133906964,454.967894595,85138,67047,5103,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542,568,205.883275261,9580.39547038,0
0.03406813627254509,0.044088176352705406,0.04008016032064128,0.03607214428857715,0.05309103035779271,0.07317723435871043,0.0010590200336648157,0.0015033886864236716,0.04008016032064128,0.03607214428857715,30.608108108108105,36.1,0.0023033132245921717,0.0025454810295386598,0.006180831963999018,0.0056928917869519865,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,26821,24787,144,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,12,121.642857143,15764.2142857,1
0.03406813627254509,0.06613226452905811,0.04008016032064128,0.03206412825651302,0.05309103035779271,0.10401801449910114,0.0010590200336648157,0.004579975881154101,0.04008016032064128,0.03206412825651302,30.608108108108105,43.25510204081633,0.0023033132245921717,0.0030477029129538234,0.006180831963999018,0.0022784241541393482,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,890,294.170731707,8733.9767184,158467,154157,1590,299.60787906,80.1902863889,0.100503358535,0.100503358535,0.100503358535,791,122.252801993,11514.8119552,1
0.03406813627254509,0.03206412825651302,0.04008016032064128,0.04008016032064128,0.05309103035779271,0.04830814369721854,0.0010590200336648157,0.002365543249932365,0.04008016032064128,0.04008016032064128,30.608108108108105,30.430555555555564,0.0023033132245921717,0.004543967717595706,0.006180831963999018,0.0032103921935297155,1043,974,31,0.100503358535,0.100503358535,1.13426952429,0.100503358535,1.63734934712,0,0.0,0.0,125438,983,4074,55.1372659579,23.4461396366,2.25139829697,0.100503358535,7.2079084546,239,217.241666667,6466.73333333,0
0.03406813627254509,0.03607214428857715,0.04008016032064128,0.04809619238476953,0.05309103035779271,0.055409503081205784,0.0010590200336648157,0.0016460836711496266,0.04008016032064128,0.04809619238476953,30.608108108108105,38.71428571428571,0.0023033132245921717,0.007283181699893048,0.006180831963999018,0.0015989916905632718,45589,862,2641,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,551,127.404293381,2833.84794275,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,2597,21.2891013384,1937.63938815,0
0.03406813627254509,0.03607214428857715,0.04008016032064128,0.04208416833667334,0.05309103035779271,0.059945489073955666,0.0010590200336648157,0.0012441029122832804,0.04008016032064128,0.04208416833667334,30.608108108108105,34.20512820512819,0.0023033132245921717,0.004296266010294474,0.006180831963999018,0.007433443192951452,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.04940792319,4.8068233239,1280,48.5328185328,1554.48957529,49326,42259,1446,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,2,43.0,1651.5,1
0.03406813627254509,0.0501002004008016,0.04008016032064128,0.044088176352705406,0.05309103035779271,0.0770746229145957,0.0010590200336648157,0.0019325044781530298,0.04008016032064128,0.044088176352705406,30.608108108108105,41.617021276595764,0.0023033132245921717,0.0021561977200971957,0.006180831963999018,0.008644992130514078,444,155,14,0.100503358535,0.100503358535,0.349326776018,0.100503358535,0.349326776018,0,0.0,0.0,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,307,159.200647249,5131.31067961,0
0.03406813627254509,0.03607214428857715,0.04008016032064128,0.05410821643286573,0.05309103035779271,0.06024142907205339,0.0010590200336648157,0.0016993446486150844,0.04008016032064128,0.05410821643286573,30.608108108108105,39.099999999999994,0.0023033132245921717,0.004899836398455063,0.006180831963999018,0.002962333417699012,130850,3394,449,92.8696511202,16.5384838869,2.54804761537,0.100503358535,3.036687975,355,102.573002755,10481.7355372,1294,431,44,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709,2,836.0,11447.5,1
0.03406813627254509,0.03607214428857715,0.04008016032064128,0.03406813627254509,0.05309103035779271,0.06276972959787414,0.0010590200336648157,0.0012491417777975658,0.04008016032064128,0.03406813627254509,30.608108108108105,30.47142857142857,0.0023033132245921717,0.002458408589016176,0.006180831963999018,0.006315040182222721,5941,1615,278,39.5895711782,3.86645307842,1.51595307118,0.100503358535,1.28169076292,116,63.9915254237,2503.94915254,206818,15196,2513,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,69,321.188405797,17454.115942,0
0.03406813627254509,0.04609218436873747,0.04008016032064128,0.012024048096192383,0.05309103035779271,0.07618347792986734,0.0010590200336648157,0.0004761808174056178,0.04008016032064128,0.012024048096192383,30.608108108108105,25.724137931034484,0.0023033132245921717,0.0011203642675865148,0.006180831963999018,0.00861088009452345,1043,81,40,2.71828133782,0.932457738124,0.100503358535,0.100503358535,0.100503358535,10,21.5,1412.3,1097135,830,10591,73.1656773765,19.8983664028,0.100503358535,0.100503358535,0.351840143871,288,13.7098976109,762.614334471,0
0.03406813627254509,0.026052104208416832,0.04008016032064128,0.038076152304609215,0.05309103035779271,0.042315317137561245,0.0010590200336648157,0.000692890664851135,0.04008016032064128,0.038076152304609215,30.608108108108105,27.28125,0.0023033132245921717,0.006441319142129479,0.006180831963999018,0.0036522117852462598,5039,1159,97,27.9277350494,13.8868415869,3.27665695379,1.57896286586,4.73134230189,85,248.305882353,4350.31764706,424,884,6,0.268640569815,0.100503358535,0.595962080709,0.100503358535,0.860251686434,1,2.0,499.0,0
0.04609218436873747,0.03006012024048096,0.03406813627254509,0.03406813627254509,0.07908512254615953,0.04889305582971168,0.0015588284882141587,0.0015734164510044421,0.03406813627254509,0.03406813627254509,35.474999999999994,29.5625,0.0033291174835319627,0.005281235089604283,0.003239710352939779,0.002720459160899664,541611,2140,10406,2418.36985923,981.459888729,13.9255848212,0.100503358535,32.9730239162,8550,59.1202267994,4861.41090025,5501,5908,400,7.19638941016,2.63572286638,1.7722887831,0.341936471695,0.825192942216,28,86.3214285714,1704.92857143,1
0.04609218436873747,0.04609218436873747,0.03406813627254509,0.04008016032064128,0.07908512254615953,0.07248627860876561,0.0015588284882141587,0.0015249784438234743,0.03406813627254509,0.04008016032064128,35.474999999999994,38.90697674418606,0.0033291174835319627,0.004733958558885387,0.003239710352939779,0.002118616878370524,598,600,11,12.5329763908,0.100503358535,3.06958411478,0.100503358535,2.76476208366,30,53.6363636364,1453.63636364,480412,11948,16294,1795.52554643,685.575043835,4.53498744385,1.31814022265,15.8259155715,6867,60.8146619217,2695.61252669,0
0.04609218436873747,0.03607214428857715,0.03406813627254509,0.03406813627254509,0.07908512254615953,0.062226233720037404,0.0015588284882141587,0.001100812274537787,0.03406813627254509,0.03406813627254509,35.474999999999994,31.399999999999995,0.0033291174835319627,0.004668529037881155,0.003239710352939779,0.0019861790810786067,9542820,2069,17897,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,12252,16.3851384167,3413.41185041,130878,5409,378,14.4416640637,5.67375398189,0.875213637725,0.100503358535,26.1918930322,51,18.9019607843,4006.68627451,1
0.04609218436873747,0.028056112224448895,0.03406813627254509,0.038076152304609215,0.07908512254615953,0.04577099433655442,0.0015588284882141587,0.00322866765137399,0.03406813627254509,0.038076152304609215,35.474999999999994,29.515151515151512,0.0033291174835319627,0.0016124562727635116,0.003239710352939779,0.005069422298084045,627949,150866,6820,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745,683,235.787264834,11977.0434153,58090,6,2963,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719,430,241.68045977,8490.30114943,0
0.04609218436873747,0.026052104208416832,0.03406813627254509,0.03607214428857715,0.07908512254615953,0.04235484980943594,0.0015588284882141587,0.0006245372496329865,0.03406813627254509,0.03607214428857715,35.474999999999994,26.048387096774192,0.0033291174835319627,0.0035545327752300984,0.003239710352939779,0.004812656084926327,5342840,33401,19715,173636.23895,52349.6742074,11.408839373,1.65290020303,13.4852657683,213718,5.34820264309,1230.51278079,470926,322,7095,1005.88841255,440.824681207,6.19692941619,2.89766623771,17.971280338,3999,39.0667986145,2468.15141019,1
0.04609218436873747,0.04609218436873747,0.03406813627254509,0.03206412825651302,0.07908512254615953,0.07693573067715069,0.0015588284882141587,0.001488654441290913,0.03406813627254509,0.03206412825651302,35.474999999999994,35.66666666666666,0.0033291174835319627,0.004934096672593452,0.003239710352939779,0.0025755346822308534,2260661,233,12680,13580.6294376,1883.09001537,27.1828015928,13.098383319,18.3497218154,35645,16.8700174752,2092.42004383,138235,780,1415,267.436511255,128.707882764,32.381551153,3.49534266799,26.6084698024,852,27.4785631518,4345.21668598,1
0.04609218436873747,0.04008016032064128,0.03406813627254509,0.024048096192384766,0.07908512254615953,0.06805747995896609,0.0015588284882141587,0.0010266569297767252,0.03406813627254509,0.024048096192384766,35.474999999999994,27.921875,0.0033291174835319627,0.002029682101342006,0.003239710352939779,0.0036158652752138302,176,77,5,0.100503358535,0.100503358535,0.337131952744,0.100503358535,0.337131952744,0,0.0,0.0,1856,1533,87,0.966980568712,0.306073458935,0.35694329868,0.100503358535,0.608280084017,3,324.333333333,4209.66666667,0
0.04609218436873747,0.044088176352705406,0.03406813627254509,0.04008016032064128,0.07908512254615953,0.07284326179846519,0.0015588284882141587,0.0016441630576872585,0.03406813627254509,0.04008016032064128,35.474999999999994,37.33333333333333,0.0033291174835319627,0.0028291680628074393,0.003239710352939779,0.005411255946193614,871652,140,13838,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,562,135.158450704,5187.5,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,679,47.0969162996,2374.15565345,0
0.04609218436873747,0.04008016032064128,0.03406813627254509,0.0501002004008016,0.07908512254615953,0.06055454489257188,0.0015588284882141587,0.001686649962796244,0.03406813627254509,0.0501002004008016,35.474999999999994,39.53333333333333,0.0033291174835319627,0.0006985769105247418,0.003239710352939779,0.006430412522552886,1481379,147521,15043,9902.07037931,5012.05587584,10.4384603887,0.100503358535,193.072418229,28564,10.9641442568,1035.95549302,750,997,29,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936,11,192.363636364,3855.72727273,1
0.04609218436873747,0.038076152304609215,0.03406813627254509,0.044088176352705406,0.07908512254615953,0.05259051717616551,0.0015588284882141587,0.007832803977879456,0.03406813627254509,0.044088176352705406,35.474999999999994,34.98780487804879,0.0033291174835319627,0.0026063324386756325,0.003239710352939779,0.005151819612257857,282305,2114,1664,38.8128094277,14.1610399443,7.51889890331,0.837941584862,5.01017874742,168,379.311764706,32020.8117647,242529,7561,3702,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354,894,63.0989988877,8653.06562848,0
0.04609218436873747,0.038076152304609215,0.03406813627254509,0.028056112224448895,0.07908512254615953,0.06803092973787037,0.0015588284882141587,0.0008856846606494815,0.03406813627254509,0.028056112224448895,35.474999999999994,29.0,0.0033291174835319627,0.002718058987985932,0.003239710352939779,0.0055525766652161235,5941,1615,278,39.5895711782,3.86645307842,1.51595307118,0.100503358535,1.28169076292,116,63.9915254237,2503.94915254,671,215,17,0.354378899279,0.100503358535,0.100503358535,0.100503358535,0.100503358535,1,1.0,148.0,0
0.04609218436873747,0.024048096192384766,0.03406813627254509,0.03206412825651302,0.07908512254615953,0.038809854313808935,0.0015588284882141587,0.0007618062548507326,0.03406813627254509,0.03206412825651302,35.474999999999994,24.607142857142858,0.0033291174835319627,0.0,0.003239710352939779,0.002911216701642307,1209835,3,12226,86.8200838396,18.4581095795,0.100503358535,0.100503358535,0.100503358535,390,36.5255102041,2729.60969388,117913,1299,9950,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034,791,185.542032622,5535.93977415,0
0.04609218436873747,0.044088176352705406,0.03406813627254509,0.04809619238476953,0.07908512254615953,0.06972978611459638,0.0015588284882141587,0.001918027076399546,0.03406813627254509,0.04809619238476953,35.474999999999994,38.793478260869556,0.0033291174835319627,0.004848042207260275,0.003239710352939779,0.0031452414734421574,112,243,5,1.4451735361,0.100503358535,0.100503358535,0.100503358535,0.603176929208,5,96.6,1414.2,254,341,9,6.52579240758,1.15797523754,1.33289795965,0.351840143871,1.56716026791,21,74.3333333333,2138.23809524,0
0.04609218436873747,0.04609218436873747,0.03406813627254509,0.052104208416833664,0.07908512254615953,0.07306883080334126,0.0015588284882141587,0.002348150765321447,0.03406813627254509,0.052104208416833664,35.474999999999994,42.59183673469387,0.0033291174835319627,0.007477735242833255,0.003239710352939779,0.0030091316802391887,28613,3557,9,0.75143425077,0.295998478572,0.100503358535,0.100503358535,0.100503358535,3,2.66666666667,218.333333333,266407,1592,6734,660.897263062,297.090332679,28.2579999628,0.839682343383,20.7226649911,2376,66.3959899749,2706.10818713,0
